100820831	100820831
100820833	100820833
100820835	100820835
100820836	100820836
100820837	100820837
100820838	100820838
100820840	100820840
100820841	100820841
100820842	100820842
100820843	100820843
100820844	100820844
100820845	100820845
100820846	100820846
100820847	100820847
100820848	100820848
100820849	100820849
100820850	100820850
100820851	100820851
100820852	100820852
100820853	100820853
100820854	100820854
100820856	100820856
100820857	100820857
100820859	100820859
100820860	100820860
100820865	100820865
100820866	100820866
100820867	100820867
100820868	100820868
100820870	100820870
100820872	100820872
100820873	100820873
100820876	100820876
100820879	100820879
100820882	100820882
100820884	100820884
100820885	100820885
100820886	100820886
100820889	100820889
100820890	100820890
100820892	100820892
100820894	100820894
100820895	100820895
100820897	100820897
100820898	100820898
100820899	100820899
100820900	100820900
100820901	100820901
100820902	100820902
100820903	100820903
100820904	100820904
100820905	100820905
100820906	100820906
100820907	100820907
100820908	100820908
100820909	100820909
100820912	100820912
100820913	100820913
100820915	100820915
100820916	100820916
100820919	100820919
100820920	100820920
100820922	100820922
100820924	100820924
100820925	100820925
100820926	100820926
100820927	100820927
100820928	100820928
100820929	100820929
100820930	100820930
100820931	100820931
100820934	100820934
100820935	100820935
100820938	100820938
100820939	100820939
100820941	100820941
100820942	100820942
100820943	100820943
100820944	100820944
100820945	100820945
100820946	100820946
100820947	100820947
100820948	100820948
100820949	100820949
100820951	100820951
100820952	100820952
100820954	100820954
100820955	100820955
100820956	100820956
100820958	100820958
100820959	100820959
100820960	100820960
100820961	100820961
100820962	100820962
100820964	100820964
100820965	100820965
100820966	100820966
100820967	100820967
100820968	100820968
100820969	100820969
100820970	100820970
100820972	100820972
100820974	100820974
100820976	100820976
100820977	100820977
100820980	100820980
100820981	100820981
100820982	100820982
100820863	100820863
100820864	100820864
100820871	100820871
100820874	100820874
100820878	100820878
100820881	100820881
100820883	100820883
100820984	100820984
100820888	100820888
100820891	100820891
100820914	100820914
100820923	100820923
100820932	100820932
100820933	100820933
100820963	100820963
100820978	100820978
100820983	100820983
100820986	100820986
100820987	100820987
100820988	100820988
100820990	100820990
100820991	100820991
100820995	100820995
100820997	100820997
100820998	100820998
100820999	100820999
100821000	100821000
100821001	100821001
100821002	100821002
100821003	100821003
100821004	100821004
100821005	100821005
100821006	100821006
100821007	100821007
100821008	100821008
100821009	100821009
100821010	100821010
100821012	100821012
100821013	100821013
100821016	100821016
100821017	100821017
100821020	100821020
100821021	100821021
100821024	100821024
100821025	100821025
100821026	100821026
100821027	100821027
100821028	100821028
100821029	100821029
100821030	100821030
100821031	100821031
100821032	100821032
100821033	100821033
100821034	100821034
100821037	100821037
100821038	100821038
100821039	100821039
100821040	100821040
100821041	100821041
100821042	100821042
100821043	100821043
100821044	100821044
100821045	100821045
100821046	100821046
100821047	100821047
100821048	100821048
100821049	100821049
100821050	100821050
100821051	100821051
100821053	100821053
100821054	100821054
100821055	100821055
100821056	100821056
100821058	100821058
100821059	100821059
100821061	100821061
100821062	100821062
100821063	100821063
100821064	100821064
100821065	100821065
100821066	100821066
100821067	100821067
100821068	100821068
100821069	100821069
100821071	100821071
100821073	100821073
100821074	100821074
100821076	100821076
100821078	100821078
100821079	100821079
100821080	100821080
100821081	100821081
100821082	100821082
100821083	100821083
100821084	100821084
100821085	100821085
100821086	100821086
100821088	100821088
100821089	100821089
100821090	100821090
100821091	100821091
100821092	100821092
100821093	100821093
100821094	100821094
100821096	100821096
100821099	100821099
100821101	100821101
100821102	100821102
100821103	100821103
100821104	100821104
100821105	100821105
100821106	100821106
100821107	100821107
100821108	100821108
100821109	100821109
100821111	100821111
100821112	100821112
100821113	100821113
100821114	100821114
100821116	100821116
100821117	100821117
100821121	100821121
100821122	100821122
100821123	100821123
100821124	100821124
100821125	100821125
100821126	100821126
100821127	100821127
100821129	100821129
100821130	100821130
100821133	100821133
100821134	100821134
100821136	100821136
100821137	100821137
100821138	100821138
100821139	100821139
100821140	100821140
100821141	100821141
100821142	100821142
100821143	100821143
100821144	100821144
100821145	100821145
100821147	100821147
100821148	100821148
100821149	100821149
100821150	100821150
100821152	100821152
100821153	100821153
100821154	100821154
100821155	100821155
100821158	100821158
100821159	100821159
100821160	100821160
100821161	100821161
100821164	100821164
100821165	100821165
100821166	100821166
100821168	100821168
100821169	100821169
100821170	100821170
100821172	100821172
100821174	100821174
100821175	100821175
100821177	100821177
100821178	100821178
100821179	100821179
100821180	100821180
100821184	100821184
100821186	100821186
100821187	100821187
100821189	100821189
100821190	100821190
100821192	100821192
100821193	100821193
100821194	100821194
100821196	100821196
100821197	100821197
100821198	100821198
100821199	100821199
100821200	100821200
100821201	100821201
100821202	100821202
100821203	100821203
100821204	100821204
100821205	100821205
100821206	100821206
100821207	100821207
100821209	100821209
100821210	100821210
100821211	100821211
100821215	100821215
100821216	100821216
100821217	100821217
100821218	100821218
100821220	100821220
100821221	100821221
100821225	100821225
100821226	100821226
100821227	100821227
100821231	100821231
100821232	100821232
100821235	100821235
100821236	100821236
100821237	100821237
100821238	100821238
100821240	100821240
100821241	100821241
100821242	100821242
100821244	100821244
100821245	100821245
100821248	100821248
100821249	100821249
100821250	100821250
100821251	100821251
100821252	100821252
100821253	100821253
100821254	100821254
100821255	100821255
100821257	100821257
100821258	100821258
100821259	100821259
100821260	100821260
100821263	100821263
100821264	100821264
100821265	100821265
100821267	100821267
100821269	100821269
100821270	100821270
100821271	100821271
100821275	100821275
100821276	100821276
100821277	100821277
100821279	100821279
100821280	100821280
100821281	100821281
100821282	100821282
100820985	100820985
100820989	100820989
100821018	100821018
100821019	100821019
100821022	100821022
100821070	100821070
100821072	100821072
100821087	100821087
100821110	100821110
100821119	100821119
100821120	100821120
100821128	100821128
100821131	100821131
100821162	100821162
100821163	100821163
100821262	100821262
100821182	100821182
100821188	100821188
100821219	100821219
100821223	100821223
100821229	100821229
100821246	100821246
